id;type;acc.number;date;location;country;lat;lon;airporti.code;airport.name;injury.severity;aircraft.damage;aircraft.category;reg.number;make;model;amateur.built;engines.no;engine.type;far.description;schedule;flight.purpose;air.carrier;fatal;serious;minor;uninjured;weather.condition;broad.phase.of.flight;report.status;publication.date;remark;year;month;day;dow;coords
20060706x00882;accident;sea06fa126;06/24/2006;big timber, mt;united states;45.807500;-109.931667;;;fatal(2);destroyed;;n768h;pilatus;pc-12/47;no;1;turbo prop;;;instructional;;2;;;;vmc;maneuvering;probable cause;04/25/2007;;2006;06;24;6
20060629x00851;accident;lax06fa211;06/24/2006;upland, ca;united states;34.109167;-117.695833;ccb;cable airport;fatal(1);destroyed;;n486sb;cessna;560;no;2;turbo jet;;;personal;;1;2;;;vmc;landing;probable cause;07/25/2007;;2006;06;24;6
20060630x00860;accident;chi06la164;06/24/2006;lee's summit, mo;united states;38.955556;-94.371389;lxt;lee's summit muni;fatal(1);substantial;;n36cz;miller;zenair cricket mc-12;yes;2;reciprocating;;;personal;;1;;;;vmc;approach;probable cause;05/29/2007;;2006;06;24;6
20060705x00863;accident;nyc06fa154;06/22/2006;newry, me;united states;44.454167;-70.884722;0b1;bethel regional airport;fatal(4);destroyed;;n572ba;cessna;172n;no;1;reciprocating;;;instructional;;4;;;;vmc;maneuvering;probable cause;07/25/2007;;2006;06;22;4
20060713x00931;accident;mia06la118;06/21/2006;panacea, fl;united states;29.993333;-84.395277;2j0;wakulla county;fatal(2);destroyed;;n99355;ercoupe (eng & research corp.);415c;no;1;reciprocating;;;personal;;2;;;;vmc;approach;probable cause;12/20/2007;;2006;06;21;3
20060710x00907;accident;dfw06la163;06/20/2006;colt, ar;united states;35.131389;-90.900556;;private;fatal(1);destroyed;;n2292j;ayres;s2r-t34;no;1;turbo prop;;;aerial application;;1;;;;vmc;maneuvering;probable cause;02/26/2007;;2006;06;20;2
20060626x00816;accident;atl06la094;06/20/2006;wilkesboro, nc;united states;36.220278;-81.092222;;;fatal(1);substantial;;n5626p;piper;pa-24-250;no;1;reciprocating;;;personal;;1;;;;vmc;cruise;probable cause;09/27/2007;;2006;06;20;2
20060705x00867;accident;lax06fa206;06/18/2006;payson, az;united states;34.165556;-111.721667;;;fatal(4);substantial;;n1535c;cessna;180;no;1;reciprocating;;;personal;;4;;;;vmc;maneuvering;probable cause;05/28/2008;;2006;06;18;7
20060622x00804;accident;chi06la157b;06/18/2006;peru, il;united states;41.351944;-89.153056;vys;illinois valley regional;fatal(1);substantial;;n68lt;turner;rv-8;yes;1;reciprocating;;;air race/show;;1;;;1;vmc;maneuvering;probable cause;11/29/2007;;2006;06;18;7
20060622x00804;accident;chi06la157a;06/18/2006;peru, il;united states;41.351944;-89.153056;vys;illinois valley regional;fatal(1);destroyed;;n86cg;good;rv-6a;yes;1;reciprocating;;;air race/show;;1;;;1;vmc;maneuvering;probable cause;11/29/2007;;2006;06;18;7
20060626x00814;accident;sea06fa119;06/17/2006;agness, or;united states;42.684166;-123.930278;;;fatal(4);destroyed;;n38sp;cessna;180;no;1;reciprocating;;;personal;;4;;;;vmc;maneuvering;probable cause;06/27/2007;;2006;06;17;6
20060623x00807;accident;nyc06fa145;06/14/2006;north garden, va;united states;37.962222;-78.670556;va18;bundoran;fatal(2);destroyed;;n202en;raytheon aircraft company;b36tc;no;1;reciprocating;;;business;;2;;;;;approach;probable cause;07/25/2007;;2006;06;14;3
20060622x00801;accident;nyc06la144;06/13/2006;mayville, ny;united states;42.268056;-79.481667;d79;dart airport;fatal(1);substantial;;n96486;taylorcraft;bc12-d;no;1;reciprocating;;;instructional;;1;1;;;vmc;maneuvering;probable cause;11/29/2007;;2006;06;13;2
20060627x00837;accident;mia06fa117;06/12/2006;tampa, fl;united states;27.922223;-82.459166;tpf;peter o'knight;fatal(1);destroyed;;n7043g;beech;65-a90-1;no;2;turbo prop;;;other work use;;1;1;;;vmc;cruise;probable cause;06/30/2008;;2006;06;12;1
20060615x00738;accident;chi06fa154;06/12/2006;parkville, mo;united states;39.187222;-94.721667;mci;kansas city international;fatal(2);destroyed;;n292hh;piper;pa-32r-301t;no;1;reciprocating;;;personal;;2;;;;vmc;approach;probable cause;08/30/2007;;2006;06;12;1
20060616x00749;accident;sea06fa116;06/08/2006;provo, ut;united states;40.234444;-111.758889;pvu;provo municipal;fatal(3);destroyed;;n95ce;lciv llc;lancair iv-p propjet;yes;1;turbo prop;;;business;;3;;;;vmc;approach;probable cause;08/30/2007;;2006;06;08;4
20060613x00732;accident;sea06fa115;06/08/2006;mullan, id;united states;47.450000;-115.683333;;;fatal(2);substantial;;n5136x;cessna;tu206g;no;1;reciprocating;;nsch;;;2;;;;imc;maneuvering;probable cause;06/27/2007;;2006;06;08;4
20060615x00743;accident;lax06fa200;06/08/2006;peoria, az;united states;34.848055;-112.418611;dvt;deer valley airport;fatal(2);substantial;;n627pa;cessna;152;no;1;reciprocating;;;instructional;;2;;;;vmc;maneuvering;probable cause;03/26/2007;;2006;06;08;4
20060614x00735;accident;chi06fa152;06/08/2006;gregory, mi;united states;42.447222;-84.077222;69g;richmond field;fatal(1);substantial;;n65el;beech;b36tc;no;1;reciprocating;;;personal;;1;;;;vmc;cruise;probable cause;11/29/2007;;2006;06;08;4
20060615x00741;accident;lax06fa197;06/07/2006;reno, nv;united states;39.448889;-119.781111;;;fatal(2);destroyed;;n5455d;beech;h35;no;1;reciprocating;;;instructional;;2;;;;vmc;takeoff;probable cause;09/27/2007;;2006;06;07;3
20060607x00695;accident;nyc06la136;06/02/2006;montgomery, ny;united states;41.453333;-74.273334;mgj;orange county;fatal(1);substantial;;n360wh;howe/wilmer;lancair 360;yes;1;reciprocating;;;personal;;1;;;;imc;approach;probable cause;03/31/2008;;2006;06;02;5
20060622x00800;accident;nyc06fa137;06/02/2006;groton, ct;united states;41.320556;-72.052222;gon;groton;fatal(2);destroyed;;n182k;gates learjet;35a;no;2;turbo fan;;nsch;;international jet charter, inc.;2;;3;;imc;approach;probable cause;12/20/2007;;2006;06;02;5
20060618x00760;accident;nyc06fa133;05/31/2006;manahawkin, nj;united states;39.676667;-74.228611;none;;fatal(4);substantial;;n48ed;piper;pa-28-236;no;1;reciprocating;;;personal;;4;;;;imc;cruise;probable cause;03/26/2007;;2006;05;31;3
20060607x00691;accident;nyc06ma131;05/30/2006;washington, dc;united states;38.934444;-77.007778;dc08;whc;fatal(1);destroyed;;n601fh;eurocopter;ec-135p1;no;2;turbo shaft;;nsch;;;1;3;;;vmc;approach;probable cause;02/11/2008;;2006;05;30;2
20060605x00682;incident;dfw06ia145;05/30/2006;grand isle 43aa, gm;united states;29.041389;-89.855278;43aa;grand isle, gulf of mexico;incident;;;n92mt;bell;206l-3;no;1;turbo shaft;;;positioning;;1;;;;vmc;standing;probable cause;10/31/2006;;2006;05;30;2
20060607x00693;accident;chi06fa141;05/30/2006;ft. thomas, ky;united states;;;luk;cincinnati muni airport lunken;fatal(1);substantial;;n5212u;cessna;210n;no;1;reciprocating;;;unknown;;1;;;;vmc;approach;probable cause;10/31/2007;;2006;05;30;2
20060607x00690;accident;nyc06la127;05/28/2006;eighty four, pa;united states;40.130556;-80.096111;22d;bandel airport;fatal(1);substantial;;n91mc;schweizer;sgs 1-35;no;0;;;;personal;;1;;;;vmc;approach;probable cause;07/25/2007;;2006;05;28;7
20060531x00648;accident;chi06la138;05/28/2006;berlin center, oh;united states;41.029723;-80.958333;;;fatal(1);substantial;;n69hu;hughes;269a;no;1;reciprocating;;;personal;;1;;;;vmc;cruise;probable cause;05/29/2007;;2006;05;28;7
20060607x00707;accident;lax06fa186;05/27/2006;burney, ca;united states;40.686944;-121.619445;;;fatal(3);destroyed;;n451je;cessna;t182t;no;1;reciprocating;;;personal;;3;;;;imc;cruise;probable cause;11/29/2007;;2006;05;27;6
20060531x00659;accident;dfw06fa140;05/26/2006;edna, tx;united states;28.941666;-96.536944;;;fatal(2);substantial;;n166ma;aviat;a-1b;no;1;reciprocating;;;personal;;2;;;;vmc;maneuvering;probable cause;05/29/2007;;2006;05;26;5
20060525x00622;accident;dfw06fa136;05/22/2006;levelland, tx;united states;33.561389;-102.373056;q24;levelland municipal;fatal(2);destroyed;;n6242r;cessna;150f;no;1;reciprocating;;;instructional;;2;;;;vmc;approach;probable cause;02/26/2007;;2006;05;22;1
20060601x00665;accident;dfw06la130b;05/18/2006;dewitt, ar;united states;34.219167;-91.313889;;;fatal(1);substantial;airplane;n4121g;ayres;s2r;no;1;turbo prop;part 137: agricultural;;aerial application;;1;1;;;vmc;maneuvering;probable cause;07/02/2009;;2006;05;18;4
20060601x00665;accident;dfw06la130a;05/18/2006;dewitt, ar;united states;34.219167;-91.313889;;;fatal(1);substantial;airplane;n6629;grumman;g-164a;no;1;turbo prop;part 137: agricultural;;aerial application;;1;1;;;vmc;cruise;probable cause;07/02/2009;;2006;05;18;4
20060523x00610;accident;lax06la170;05/15/2006;llano, ca;united states;34.515278;-117.761944;;;fatal(1);substantial;;n24052;schlitter;rans s-18 stinger;yes;1;reciprocating;;;personal;;1;;;;vmc;landing;probable cause;04/25/2007;;2006;05;15;1
20060516x00577;accident;atl06la079;05/14/2006;sharpsburg, ga;united states;33.313889;-84.772500;;;fatal(1);destroyed;;n78bj;taylor;skybolt;yes;1;reciprocating;;;personal;;1;;;;vmc;maneuvering;probable cause;10/03/2006;;2006;05;14;7
20060519x00588;accident;atl06fa078;05/12/2006;cumming, ga;united states;34.109444;-84.156389;84a;mathis;fatal(2);destroyed;;n1715q;cessna;150l;no;1;reciprocating;;;personal;;2;;;;vmc;takeoff;probable cause;07/25/2007;;2006;05;12;5
20060522x00601;accident;nyc06la112;05/10/2006;somerset, pa;united states;40.038889;-79.014444;2g9;somerset county airport;fatal(2);destroyed;;n5473;bulmer;lancair iv-p;yes;1;reciprocating;;;positioning;;2;;;;vmc;takeoff;probable cause;05/29/2007;;2006;05;10;3
20060516x00574;accident;atl06fa076;05/10/2006;camp hill, al;united states;32.760000;-85.693055;;;fatal(2);destroyed;;n68999;piper;pa60-602p;no;2;reciprocating;;;business;;2;;;;imc;maneuvering;probable cause;10/31/2006;;2006;05;10;3
20060510x00545;accident;lax06la158;05/03/2006;aguila, az;united states;33.922778;-113.181111;28az;sampley's airport;fatal(1);substantial;;n7729s;schweizer;sgs 1-26d;no;0;;;;personal;;1;;;;vmc;takeoff;probable cause;04/25/2007;;2006;05;03;3
20060510x00540;accident;lax06fa156;05/01/2006;desert center, ca;united states;33.633611;-115.086944;;;fatal(2);destroyed;;c-ficl;robinson;r44 raven ii;no;1;reciprocating;;;positioning;;2;;;;vmc;cruise;probable cause;11/29/2007;;2006;05;01;1
20060510x00541;accident;lax06la153;04/30/2006;death valley, ca;united states;36.451111;-116.871945;l06;furnace creek airport;fatal(1);destroyed;;n655vt;ronald r russell;rv-6;yes;1;reciprocating;;;personal;;1;1;;;vmc;takeoff;probable cause;11/29/2007;;2006;04;30;7
20060514x00570;accident;nyc06fa104;04/25/2006;montgomery twp, pa;united states;39.733611;-77.970278;;;fatal(1);destroyed;;n7604g;cessna;172l;no;1;reciprocating;;;personal;;1;;;;vmc;maneuvering;probable cause;07/25/2007;;2006;04;25;2
20060505x00515;accident;mia06fa098;04/25/2006;okeechobee, fl;united states;27.472500;-81.071389;;;fatal(2);destroyed;;n9774l;beech;a24r;no;1;reciprocating;;;personal;;2;;;;vmc;cruise;probable cause;03/31/2008;;2006;04;25;2
20060509x00532;accident;chi06la119;04/24/2006;huntington, in;united states;40.855000;-85.461667;;;fatal(1);substantial;;n758rw;woods;skyboy quick kit;yes;1;reciprocating;;;personal;;1;;;;vmc;maneuvering;probable cause;05/29/2007;;2006;04;24;1
20060508x00520;accident;atl06la070;04/24/2006;charleston, sc;united states;32.891944;-79.776389;8s5;east cooper;fatal(1);substantial;;n9gx;lancair;lancair 360;yes;1;reciprocating;;;personal;;1;;;;vmc;climb;probable cause;07/25/2007;;2006;04;24;1
20060508x00521;accident;atl06la069;04/24/2006;gainesville, ga;united states;34.270278;-83.824445;gvl;lee gilmer memorial;fatal(1);substantial;;n7110e;cessna;182b;no;1;reciprocating;;;personal;;1;1;;;vmc;cruise;probable cause;08/30/2007;;2006;04;24;1
20060508x00526;accident;lax06fa148;04/23/2006;wrightwood, ca;united states;34.363333;-117.690000;;;fatal(2);substantial;;n2620s;cessna;t337c;no;2;reciprocating;;;personal;;2;;;;imc;cruise;probable cause;02/28/2008;;2006;04;23;7
20060427x00489;accident;anc06fa048b;04/23/2006;chugiak, ak;united states;61.500000;-149.552500;;;fatal(5);destroyed;;n5049a;cessna;172;no;1;reciprocating;;;personal;;5;;;;vmc;cruise;probable cause;02/26/2007;;2006;04;23;7
20060427x00489;accident;anc06fa048a;04/23/2006;chugiak, ak;united states;61.500000;-149.552500;;;fatal(5);destroyed;;n4488b;cessna;170b;no;1;reciprocating;;;personal;;5;;;;vmc;cruise;probable cause;02/26/2007;;2006;04;23;7
20060501x00492;accident;dfw06fa110;04/22/2006;columbus, ms;united states;33.470278;-88.593055;gtr;golden triangle regional;fatal(1);destroyed;;n231ge;mooney;m20k;no;1;reciprocating;;;personal;;1;;;;vmc;climb;probable cause;06/27/2007;;2006;04;22;6
20060425x00485;accident;nyc06fa100;04/20/2006;east hanover tw, pa;united states;40.380278;-76.616111;7ps4;sky classics field;fatal(2);destroyed;;n22mp;bell;47g-3b-1;no;1;reciprocating;;;personal;;2;;;;vmc;maneuvering;probable cause;03/26/2007;;2006;04;20;4
20060425x00483;accident;chi06fa117;04/20/2006;bloomington, in;united states;39.154722;-86.616667;bmg;monroe county;fatal(5);destroyed;;n120hs;cessna;u206g;no;1;reciprocating;;;personal;;5;;;;imc;approach;probable cause;06/27/2007;;2006;04;20;4
20060501x00494;accident;chi06ma115;04/19/2006;ludville, ga;united states;34.512778;-84.658333;;;fatal(1);destroyed;;n6579x;cessna;210a;no;1;reciprocating;;;personal;;1;;;;imc;cruise;probable cause;09/27/2007;;2006;04;19;3
20060428x00490;accident;den06fa065;04/17/2006;heber city, ut;united states;40.473056;-111.135277;;na;fatal(1);destroyed;;n289wb;cessna;t310r;no;2;reciprocating;;;business;;1;;;;imc;cruise;probable cause;01/31/2007;;2006;04;17;1
20060422x00478;accident;nyc06la097;04/16/2006;avondale, pa;united states;39.830278;-75.769723;n57;new garden airport;fatal(1);destroyed;;n15507;piper;pa-28-140;no;1;reciprocating;;;personal;;1;1;;;vmc;takeoff;probable cause;09/27/2007;;2006;04;16;7
20060502x00496;accident;mia06fa090;04/16/2006;gainesville, fl;united states;29.690000;-82.271667;gnv;gainesville regional;fatal(3);destroyed;;n999de;beech;b-60;no;2;reciprocating;;;personal;;3;;;;vmc;takeoff;probable cause;03/31/2008;;2006;04;16;7
20060419x00460;accident;dfw06la103;04/15/2006;meridian, ms;united states;32.813333;-88.706389;;;fatal(1);destroyed;;n5003e;air tractor;at-602;no;1;turbo prop;;;aerial application;;1;;;;vmc;maneuvering;probable cause;03/26/2007;;2006;04;15;6
20060419x00461;accident;dfw06fa102;04/13/2006;fredericksburg, tx;united states;30.234166;-98.900556;t82;gillespie county airport;fatal(2);destroyed;;n123ck;robinson;r44 ii;no;1;turbo shaft;;;personal;;2;2;;;vmc;takeoff;probable cause;02/26/2007;;2006;04;13;4
20060419x00458;accident;chi06fa110;04/13/2006;green bay, wi;united states;44.471389;-87.994444;4wn7;county rescue services helipor;fatal(1);substantial;helicopter;n202lf;messerschmitt-bolkow-blohm;bo 105ls a-3;no;2;turbo shaft;part 91: general aviation;;flight test;;1;;;;vmc;takeoff;probable cause;02/02/2009;;2006;04;13;4
20060419x00457;accident;chi06fa109;04/13/2006;chelsea, mi;united states;42.308333;-84.111111;;;fatal(2);substantial;;n887bc;robinson;r22 beta;no;1;reciprocating;;;personal;;2;;;;vmc;maneuvering;probable cause;07/25/2007;;2006;04;13;4
20060420x00464;accident;lax06la141;04/12/2006;pearce, az;united states;31.884723;-109.893056;;;fatal(1);destroyed;;n732ra;velocity;xl-rg;yes;1;reciprocating;;;flight test;;1;;;;vmc;cruise;probable cause;03/26/2007;;2006;04;12;3
20060412x00430;accident;chi06la105;04/07/2006;blackburn, mo;united states;39.100833;-93.439722;;;fatal(1);destroyed;;n34200;cessna;177;no;1;reciprocating;;;aerial observation;;1;;;;vmc;maneuvering;probable cause;05/29/2007;;2006;04;07;5
20060410x00414;accident;dfw06fa095;04/05/2006;hollandale, ms;united states;33.134722;-91.035000;;;fatal(2);destroyed;;n3887p;piper/stevens;pa18a-150;no;1;reciprocating;;;personal;;2;;;;vmc;maneuvering;probable cause;06/27/2007;;2006;04;05;3
20060419x00453;accident;mia06la077;03/31/2006;ona, fl;united states;27.481667;-81.918611;;;fatal(2);substantial;;n41964;marvin t eiland;sparrowhawk;yes;1;reciprocating;;;personal;;2;;;;vmc;descent;probable cause;08/30/2007;;2006;03;31;5
20060404x00384;accident;lax06fa133;03/30/2006;la canada, ca;united states;34.251111;-118.175834;;;fatal(1);destroyed;;n4641w;rockwell;112 tca;no;1;reciprocating;;;personal;;1;;;;vmc;climb;probable cause;02/28/2008;;2006;03;30;4
20060407x00406;accident;lax06fa131;03/28/2006;oak glen, ca;united states;34.044444;-116.899722;;;fatal(2);destroyed;;n208we;cessna;208b;no;1;turbo prop;;;business;;2;;;;imc;climb;probable cause;05/28/2008;;2006;03;28;2
20060403x00382;accident;anc06la030;03/25/2006;salinas, ca;united states;36.618889;-121.180000;;;fatal(1);substantial;;n9533v;mooney;m-10;no;1;reciprocating;;;personal;;1;;;;vmc;cruise;probable cause;04/25/2007;;2006;03;25;6
20060403x00380;accident;anc06la029;03/25/2006;mckittrick, ca;united states;35.216667;-119.983333;;;fatal(1);destroyed;;n96cr;cooper;harmon rocket ll;yes;1;reciprocating;;;personal;;1;;;;vmc;maneuvering;probable cause;03/26/2007;;2006;03;25;6
20060328x00356;accident;mia06fa069;03/23/2006;melbourne, fl;united states;28.102778;-80.689722;kmlb;melbourne;fatal(3);destroyed;;n37jb;cessna;340a;no;2;reciprocating;;;business;;3;;;;vmc;approach;probable cause;01/31/2008;;2006;03;23;4
20060404x00388;accident;dfw06la088;03/21/2006;mena, ar;united states;34.549444;-94.204722;kmez;mena intermountain municipal;fatal(1);substantial;;n2160w;beech;c23;no;1;reciprocating;;;personal;;1;;1;;imc;maneuvering;probable cause;10/03/2006;;2006;03;21;2
20060404x00386;accident;dfw06la087;03/21/2006;hondo, tx;united states;29.355556;-99.172778;hdo;hondo municpal;fatal(1);substantial;;n1257w;weatherly;201b;no;1;turbo prop;;;other work use;;1;;;0;vmc;climb;probable cause;08/29/2006;;2006;03;21;2
20060323x00338;accident;anc06la026;03/21/2006;greenfield, ca;united states;36.324723;-121.184722;3ca7;metz field;fatal(1);substantial;;n124x;extra flugzeugbau;300s;no;1;reciprocating;;;personal;;1;;;;vmc;approach;probable cause;06/27/2007;;2006;03;21;2
20060329x00365;accident;chi06fa094;03/20/2006;branson, mo;united states;36.636111;-93.284166;plk;m graham clark;fatal(4);destroyed;;n21rr;piper;pa34-200t;no;2;reciprocating;;;personal;;4;;;;imc;maneuvering;probable cause;11/29/2007;;2006;03;20;1
20060322x00330;accident;lax06fa130;03/19/2006;kingman, az;united states;34.259444;-113.954722;;;fatal(2);destroyed;;n41pt;beech;f33a;no;1;reciprocating;;;personal;;2;;;;imc;cruise;probable cause;04/25/2007;;2006;03;19;7
20060329x00363;accident;sea06fa068;03/18/2006;butte, mt;united states;45.883333;-122.600000;btm;bert mooney;fatal(2);substantial;;n54rp;beech;c99;no;2;turbo prop;;nsch;;;2;;;;imc;approach;probable cause;04/25/2007;;2006;03;18;6
20060327x00354;accident;sea06fa067;03/17/2006;dayville, or;united states;44.568334;-119.465278;;;fatal(1);substantial;;n263ka;kaman;k-1200;no;1;turbo shaft;;;other work use;;1;;;;vmc;maneuvering;probable cause;05/29/2007;;2006;03;17;5
20060331x00370;accident;nyc06fa079;03/17/2006;winfield, wv;united states;38.513333;-81.898889;;;fatal(1);substantial;;n18ll;beech;56tc;no;2;reciprocating;;;personal;;1;;;;vmc;cruise;probable cause;05/29/2007;;2006;03;17;5
20060320x00323;accident;dfw06fa083;03/14/2006;patterson, la;united states;29.660556;-91.324445;ptn;harry p williams memorial;fatal(2);destroyed;;n370rl;bell;206l-1;no;1;turbo shaft;;nsch;;;2;;2;;vmc;cruise;probable cause;03/26/2007;;2006;03;14;2
20060317x00321;accident;lax06fa129;03/13/2006;santa monica, ca;united states;34.003611;-118.493889;;;fatal(2);substantial;;n16jr;beech;a36;no;1;reciprocating;;;personal;;2;;;;vmc;takeoff;probable cause;03/26/2007;;2006;03;13;1
20060322x00326;accident;nyc06fa078;03/12/2006;old bridge, nj;united states;40.332223;-74.353889;3n6;old bridge airport;fatal(2);destroyed;;n8446f;piper;pa-34-200t;no;1;reciprocating;;;personal;;2;2;;;imc;go-around;probable cause;11/29/2006;;2006;03;12;7
20060313x00294;accident;lax06fa126;03/08/2006;kahului, hi;united states;20.886944;-156.454444;kogg;kahului;fatal(3);destroyed;;n5601c;cessna;414a;no;2;reciprocating;;;positioning;;3;;;;vmc;approach;probable cause;09/27/2007;;2006;03;08;3
20060404x00385;accident;dfw06la078;03/06/2006;fittstown, ok;united states;34.569167;-96.636111;;;fatal(1);destroyed;;n18045;cessna;c-37;no;1;reciprocating;;;personal;;1;;;;vmc;takeoff;probable cause;07/31/2006;;2006;03;06;1
20060310x00288;accident;chi06fa090;03/06/2006;holland, mi;united states;34.502777;-82.715278;biv;tulip city;fatal(2);substantial;;n8271d;beech;j35;no;1;reciprocating;;;personal;;2;;1;;vmc;approach;probable cause;04/25/2007;;2006;03;06;1
20060307x00274;accident;dfw06fa076;03/04/2006;georgetown, tx;united states;30.671667;-97.672778;gtu;georgetown municipal;fatal(2);destroyed;;xb-bid;cessna;182n;no;1;reciprocating;;;personal;;2;2;;;vmc;takeoff;probable cause;11/29/2006;;2006;03;04;6
20060306x00269;accident;lax06fa124;02/26/2006;california city, ca;united states;35.226389;-118.100556;;;fatal(2);destroyed;;n39df;aero vodochody;l39;no;1;turbo jet;;;other work use;;2;;;;vmc;maneuvering;probable cause;02/28/2008;;2006;02;26;7
20060306x00268;accident;lax06la123;02/25/2006;valencia, ca;united states;34.425000;-118.630000;;;fatal(1);destroyed;;n61466;schweizer;269c-1;no;1;reciprocating;;;instructional;;1;1;;;vmc;unknown;probable cause;12/20/2007;;2006;02;25;6
20060306x00266;accident;dfw06la074;02/24/2006;forrest city, ar;united states;34.936389;-90.771667;kfcy;forrest city municipal airport;fatal(1);substantial;;n9007l;champion;7eca;no;1;reciprocating;;;aerial observation;;1;;;;vmc;standing;probable cause;06/27/2007;;2006;02;24;5
20060228x00245;accident;nyc06la073;02/23/2006;weyers cave, va;united states;38.276389;-78.936389;w13;eagle's nest;fatal(1);destroyed;;n9178x;cessna;182d;no;1;reciprocating;;;personal;;1;;;;vmc;maneuvering;probable cause;01/31/2008;;2006;02;23;4
20060227x00238;accident;den06fa043;02/23/2006;austin, co;united states;38.766667;-108.000000;;;fatal(3);destroyed;;n9298x;cessna;182e;no;1;reciprocating;;;personal;;3;;;;vmc;maneuvering;probable cause;10/12/2006;;2006;02;23;4
20060224x00228;accident;sea06fa055;02/22/2006;goldendale, wa;united states;45.953056;-120.949444;;;fatal(2);destroyed;;n888sr;cessna;182p;no;1;reciprocating;;nsch;;wings of wenatchee inc;2;;;;vmc;descent;probable cause;03/26/2007;;2006;02;22;3
20060301x00257;accident;sea06fa054;02/22/2006;bow, wa;united states;48.542777;-122.404722;;;fatal(1);destroyed;;n469md;beech;58p;no;2;reciprocating;;;personal;;1;;;;imc;climb;probable cause;03/26/2007;;2006;02;22;3
20060315x00306;accident;nyc06fa072;02/22/2006;stafford, va;united states;38.400278;-77.462778;rmn;stafford regional airport;fatal(4);destroyed;;n400wx;lancair company;lc41-550fg;no;1;reciprocating;;;personal;;4;;;;imc;approach;probable cause;02/26/2007;;2006;02;22;3
20060303x00265;accident;nyc06fa071;02/22/2006;mitchellville, md;united states;38.449444;-76.772223;w00;freeway airport;fatal(2);destroyed;;n3536c;cessna;172r;no;1;reciprocating;;;personal;;2;1;;;imc;maneuvering;probable cause;12/28/2006;;2006;02;22;3
20060228x00255;accident;anc06fa020;02/22/2006;scottsdale, az;united states;33.716667;-111.900000;;;fatal(2);destroyed;;n7512g;robinson;r22;no;1;reciprocating;;;instructional;;2;;;;vmc;cruise;probable cause;05/29/2007;;2006;02;22;3
20060221x00214;accident;den06la039;02/17/2006;wichita, ks;united states;37.747500;-97.221111;aao;colonel james jabara;fatal(1);substantial;;n437t;spane;rv-4;yes;1;reciprocating;;;personal;;1;1;;;vmc;takeoff;probable cause;08/29/2006;;2006;02;17;5
20060217x00210;accident;lax06la110;02/12/2006;roseville, ca;united states;38.769723;-121.325556;;;fatal(3);destroyed;;n540ft;carpenter bj/carpenter sa;glasair ii-s ft;yes;1;reciprocating;;;personal;;3;;;;vmc;maneuvering;probable cause;07/25/2007;;2006;02;12;7
20060217x00209;accident;lax06la105;02/08/2006;oakdale, ca;united states;37.760556;-120.800278;o27;oakdale airport;fatal(2);destroyed;;n105rh;hooker;zodiac 601xl;yes;1;reciprocating;;;personal;;2;;;;vmc;approach;probable cause;03/26/2007;;2006;02;08;3
20060215x00204;accident;lax06fa106b;02/08/2006;el cajon, ca;united states;32.786944;-116.985555;;;fatal(3);destroyed;;n759ke;cessna;182q;;1;reciprocating;;;personal;;3;;;;vmc;climb;probable cause;03/26/2007;;2006;02;08;3
20060215x00204;accident;lax06fa106a;02/08/2006;el cajon, ca;united states;32.786944;-116.985555;;;fatal(3);destroyed;;n9531b;cessna;172rg;no;1;reciprocating;;;instructional;;3;;;;vmc;climb;probable cause;03/26/2007;;2006;02;08;3
20060213x00194;accident;atl06fa045;02/08/2006;paris, tn;united states;36.229167;-88.271389;;;fatal(1);destroyed;;n629ek;swearingen;sa-226-tc;no;2;turbo prop;;nsch;;;1;;;;vmc;descent;probable cause;09/14/2007;;2006;02;08;3
20060209x00187;accident;lax06fa104;02/07/2006;minden, nv;united states;38.968889;-119.822223;;;fatal(1);substantial;;n447sh;robinson;r44 ii;no;1;reciprocating;;;personal;;1;;;;vmc;cruise;probable cause;04/25/2007;;2006;02;07;2
20060208x00181;accident;sea06la052;02/06/2006;helena, mt;united states;46.705278;-111.976945;;;fatal(1);destroyed;;n7085u;robinson;r44;no;1;reciprocating;;;personal;;1;;;;vmc;descent;probable cause;10/12/2006;;2006;02;06;1
20060209x00189;accident;chi06fa077b;02/05/2006;watertown, wi;united states;43.180278;-88.833056;;;fatal(3);substantial;;n372ac;short brothers;sd-360-300;no;2;turbo prop;;;other work use;;3;;1;2;vmc;maneuvering;probable cause;03/31/2008;;2006;02;05;7
20060209x00189;accident;chi06fa077a;02/05/2006;watertown, wi;united states;43.180278;-88.833056;;;fatal(3);destroyed;;n3735w;short brothers;sd-360-300;no;2;turbo prop;;;other work use;;3;;1;2;vmc;maneuvering;probable cause;03/31/2008;;2006;02;05;7
20060208x00177;accident;mia06fa050;02/04/2006;stuart, fl;united states;27.204444;-80.133333;;;fatal(3);destroyed;;n667wp;cirrus design corp.;sr-22;no;1;reciprocating;;;personal;;3;;;;imc;maneuvering;probable cause;01/31/2008;;2006;02;04;6
20060208x00173;accident;atl06fa044;02/03/2006;n myrtle beach, sc;united states;33.816667;-78.728889;cre;grand strand;fatal(6);destroyed;;n266eb;beech;200;no;2;turbo prop;;;personal;;6;;;;vmc;approach;probable cause;06/27/2007;;2006;02;03;5
